id,key,value,type
216158011,building,yes,regular
216158013,building,yes,regular
216158015,building,yes,regular
216158017,building,yes,regular
216158018,building,yes,regular
216158020,building,yes,regular
216158022,building,yes,regular
216158024,building,yes,regular
216158026,building,yes,regular
216158028,building,yes,regular
216158031,building,yes,regular
216158033,building,yes,regular
216158034,building,yes,regular
216158036,building,yes,regular
216158042,building,yes,regular
216158043,building,yes,regular
216158044,building,yes,regular
216158053,building,yes,regular
216158056,building,yes,regular
216158060,building,yes,regular
216158063,building,yes,regular
216158065,building,yes,regular
216158069,building,yes,regular
216158071,building,yes,regular
216158075,building,yes,regular
216158077,building,yes,regular
216158081,building,yes,regular
216158084,building,yes,regular
216158088,building,yes,regular
216158090,building,yes,regular
216158095,building,yes,regular
216158100,building,yes,regular
216158102,building,yes,regular
216158104,building,yes,regular
216158106,building,yes,regular
216158107,building,yes,regular
216158111,building,yes,regular
216158113,building,yes,regular
216158115,building,yes,regular
216158116,building,yes,regular
216158117,building,yes,regular
216158118,building,yes,regular
216158119,building,yes,regular
216158124,building,yes,regular
216158128,building,yes,regular
216158133,building,yes,regular
216158139,building,yes,regular
216158141,building,yes,regular
216158145,building,yes,regular
216158149,building,yes,regular
216158152,building,yes,regular
216158158,building,yes,regular
216158160,building,yes,regular
216158164,building,yes,regular
216158167,building,yes,regular
216158169,building,yes,regular
216158173,building,yes,regular
216158177,building,yes,regular
216158181,building,yes,regular
216158182,building,yes,regular
216158183,building,yes,regular
216158185,building,yes,regular
216158186,building,yes,regular
216158188,building,yes,regular
216158194,building,yes,regular
216158197,building,yes,regular
216158199,building,yes,regular
216158201,building,yes,regular
216158203,building,yes,regular
216158208,building,yes,regular
216158210,building,yes,regular
216158212,building,yes,regular
216158215,building,yes,regular
216158217,building,yes,regular
216158221,building,yes,regular
216158223,building,yes,regular
216158227,building,yes,regular
216158228,building,yes,regular
216158229,building,yes,regular
216158232,building,yes,regular
216158234,building,yes,regular
216158236,building,yes,regular
216158238,building,yes,regular
216158246,building,yes,regular
216158249,building,yes,regular
216158251,building,yes,regular
216158253,building,yes,regular
216158255,building,yes,regular
216158256,building,yes,regular
216158257,building,yes,regular
216158258,building,yes,regular
216158260,building,yes,regular
216158261,building,yes,regular
216158262,building,yes,regular
216158263,building,yes,regular
216158264,building,yes,regular
216158265,building,yes,regular
216158266,building,yes,regular
216158267,building,yes,regular
216158268,building,yes,regular
216158269,building,yes,regular
216158271,building,yes,regular
216158272,building,yes,regular
216158273,building,yes,regular
216158274,building,yes,regular
216158275,building,yes,regular
216158276,building,yes,regular
216158278,building,yes,regular
216158279,building,yes,regular
216158280,building,yes,regular
216158281,building,yes,regular
216158282,building,yes,regular
216158284,building,yes,regular
216158334,building,yes,regular
216158336,building,yes,regular
216158339,building,yes,regular
216158342,building,yes,regular
216158350,building,yes,regular
216158351,building,yes,regular
216158352,building,yes,regular
216158353,building,yes,regular
216158354,building,yes,regular
216158355,building,yes,regular
216158356,building,yes,regular
216158357,building,yes,regular
216158359,building,yes,regular
216158362,building,yes,regular
216158365,building,yes,regular
216158369,building,yes,regular
216158371,building,yes,regular
216158372,building,yes,regular
216158374,building,yes,regular
216158377,building,yes,regular
216158380,building,yes,regular
216158382,building,yes,regular
216158386,building,yes,regular
216158397,building,yes,regular
216158400,building,yes,regular
216158403,building,yes,regular
216158406,building,yes,regular
216158409,building,yes,regular
216158414,building,yes,regular
216158417,building,yes,regular
216158421,building,yes,regular
216158424,building,yes,regular
216158427,building,yes,regular
216158430,building,yes,regular
216158433,building,yes,regular
216158441,building,yes,regular
216158445,building,yes,regular
216158453,building,yes,regular
216158465,building,yes,regular
216158474,building,yes,regular
216158480,building,yes,regular
216158488,building,yes,regular
216158506,building,yes,regular
216158520,building,yes,regular
216158538,building,yes,regular
216158543,building,yes,regular
216158554,building,yes,regular
216158559,building,yes,regular
216158576,building,yes,regular
216158584,building,yes,regular
216158591,building,yes,regular
216158594,building,yes,regular
216158596,building,yes,regular
216158599,building,yes,regular
216158600,building,yes,regular
216158601,building,yes,regular
216158602,building,yes,regular
216158603,building,yes,regular
216158604,building,yes,regular
216158605,building,yes,regular
216158606,building,yes,regular
216158607,building,yes,regular
216158608,building,yes,regular
216158609,building,yes,regular
216158610,building,yes,regular
216158611,building,yes,regular
216158612,building,yes,regular
216158613,building,yes,regular
216158614,building,yes,regular
216158615,building,yes,regular
216158616,building,yes,regular
216158617,building,yes,regular
216158618,building,yes,regular
216158619,building,yes,regular
216158620,building,yes,regular
216158623,building,yes,regular
216158624,building,yes,regular
216158625,building,yes,regular
216158626,building,yes,regular
216158627,building,yes,regular
216158628,building,yes,regular
216158629,building,yes,regular
216158631,building,yes,regular
216158632,building,yes,regular
216158633,building,yes,regular
216158634,building,yes,regular
216158635,building,yes,regular
216158636,building,yes,regular
216158637,building,yes,regular
216158638,building,yes,regular
216158639,building,yes,regular
216158640,building,yes,regular
216158641,building,yes,regular
216158642,building,yes,regular
216158643,building,yes,regular
216158644,building,yes,regular
216158645,building,yes,regular
216158646,building,yes,regular
216158647,building,yes,regular
216158648,building,yes,regular
216158649,building,yes,regular
216158650,building,yes,regular
216158651,building,yes,regular
216158652,building,yes,regular
216158653,building,yes,regular
216158654,building,yes,regular
216158655,building,yes,regular
216158656,building,yes,regular
216158657,building,yes,regular
216158658,building,yes,regular
216158659,building,yes,regular
216158660,building,yes,regular
216158662,building,yes,regular
216158663,building,yes,regular
216158664,building,yes,regular
216158665,building,yes,regular
216158666,building,yes,regular
216158667,building,yes,regular
216158668,building,yes,regular
216158669,building,yes,regular
216158670,building,yes,regular
216158671,building,yes,regular
216158672,building,yes,regular
216158673,building,yes,regular
216158674,building,yes,regular
216158675,building,yes,regular
216158676,building,yes,regular
216158681,building,yes,regular
216158682,building,yes,regular
216158683,building,yes,regular
